Algo,M,N,K,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GFlops,DataLocation
Cosma(Optimal),16384,16384,16384,1,4,0.740808,0.422728,20807.926091,host
Cosma(Optimal),16384,16384,16384,1,4,0.740808,0.423243,20782.613345,host
Cosma(Optimal),16384,16384,16384,1,4,0.740808,0.423345,20777.597625,host
Cosma(Optimal),16384,16384,16384,1,4,0.740808,0.422910,20798.962957,host
Cosma(Optimal),16384,16384,16384,1,4,0.740808,0.430835,20416.391291,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.792374,21681.528168,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.791149,21715.094951,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.792240,21685.177880,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.793305,21656.084262,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.794020,21636.567442,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.791198,21713.743517,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.790505,21732.775760,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.790896,21722.032119,host
Cosma(Optimal),20480,20480,20480,1,4,0.726331,0.791373,21708.934394,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.167458,25428.584923,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.168238,25411.621457,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.167370,25430.501395,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.167603,25425.435759,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.166657,25446.041727,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.166528,25448.875780,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.166534,25448.730486,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.174570,25274.630004,host
Cosma(Optimal),24576,24576,24576,1,4,0.891657,1.170463,25363.318443,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.728915,27266.565222,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.722874,27362.160152,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.721484,27384.251590,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.722641,27365.858243,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.722486,27368.321444,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.724840,27330.980556,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.732735,27206.452309,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.729554,27256.490164,host
Cosma(Optimal),28672,28672,28672,1,4,0.735533,1.723460,27352.862786,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.020926,6567.908672,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.020971,6553.855635,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.020933,6565.784486,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.020954,6558.938094,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.021031,6535.008516,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.021037,6533.048401,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.021020,6538.384471,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.021062,6525.473731,host
Cosma(Optimal),4096,4096,4096,1,4,0.754050,0.020000,6871.814017,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.033089,8112.643747,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.033174,8091.822458,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.033046,8122.981430,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.033067,8118.046204,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.032474,8266.150406,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.031858,8425.953934,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.031904,8413.720853,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.031929,8407.183146,host
Cosma(Optimal),5120,5120,5120,1,4,0.740972,0.031866,8423.812428,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.051891,8939.023834,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.048373,9589.222496,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.048400,9583.752512,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.048220,9619.531384,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.048467,9570.494098,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.046329,10012.150784,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.046553,9964.138152,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.046466,9982.800982,host
Cosma(Optimal),6144,6144,6144,1,4,0.724660,0.046459,9984.111912,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.066181,11129.832445,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.066029,11155.590257,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063575,11586.181351,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063580,11585.226464,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063414,11615.568053,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063392,11619.549726,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063293,11637.796191,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063235,11648.404465,host
Cosma(Optimal),7168,7168,7168,1,4,0.743557,0.063196,11655.631564,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.092822,11845.406186,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.092769,11852.094409,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.090872,12099.575047,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.088837,12376.759150,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.089195,12327.068753,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.089073,12343.984717,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.089373,12302.470680,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.088964,12358.996278,host
Cosma(Optimal),8192,8192,8192,1,4,0.752273,0.089234,12321.708780,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.111812,14001.269675,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.107528,14559.193436,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106189,14742.732780,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106237,14736.135523,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106333,14722.703940,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106282,14729.842135,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106278,14730.320294,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106383,14715.875595,host
Cosma(Optimal),9216,9216,9216,1,4,0.724548,0.106118,14752.611944,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.161969,13258.569505,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157574,13628.435936,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157367,13646.351489,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157320,13650.444014,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157596,13626.503953,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157522,13632.944382,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157536,13631.734483,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.157328,13649.702181,host
Cosma(Optimal),10240,10240,10240,1,4,0.765159,0.159739,13443.729940,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191512,14924.912096,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191523,14924.081388,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191616,14916.830254,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191320,14939.864281,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.192566,14843.201968,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191517,14924.488938,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191507,14925.308001,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191423,14931.846586,host
Cosma(Optimal),11264,11264,11264,1,4,0.728582,0.191658,14913.560593,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.215541,17216.449117,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210390,17637.949515,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.211384,17555.019711,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210281,17647.087257,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210283,17646.964649,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210475,17630.803930,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210314,17644.340100,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210648,17616.368459,host
Cosma(Optimal),12288,12288,12288,1,4,0.746892,0.210238,17650.705848,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269688,17494.392141,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269887,17481.469975,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.270003,17473.965326,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269893,17481.052198,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.274447,17191.026309,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.270444,17445.478331,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269331,17517.588321,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269527,17504.845485,host
Cosma(Optimal),13312,13312,13312,1,4,0.744771,0.269825,17485.496563,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.305527,19287.007288,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.304209,19370.568174,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.302275,19494.495281,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.306838,19204.557220,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.303413,19421.360540,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.303223,19433.543450,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.302465,19482.241651,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.309046,19067.354006,host
Cosma(Optimal),14336,14336,14336,1,4,0.737135,0.302765,19462.960534,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348458,20799.515888,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348279,20810.176044,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348437,20800.798112,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348264,20811.073488,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348689,20785.745475,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.391964,18490.874722,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.349070,20763.043483,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.348493,20797.417333,host
Cosma(Optimal),15360,15360,15360,1,4,0.790740,0.350982,20649.948557,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.421807,20853.367685,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.422165,20835.685301,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.421467,20870.181862,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.424799,20706.502349,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.421462,20870.406676,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.424430,20724.487976,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.421849,20851.267317,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.421497,20868.675139,host
Cosma(Optimal),16384,16384,16384,1,4,0.747117,0.425959,20650.079368,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020911,6572.525747,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020806,6605.611721,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020855,6590.180550,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020802,6607.053712,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020909,6573.110097,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020887,6580.210110,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020800,6607.628652,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020796,6608.886879,host
Cosma(Optimal),4096,4096,4096,1,4,0.758650,0.020789,6611.016791,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.033000,8134.454099,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.032987,8137.620391,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.032967,8142.616502,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.032962,8143.871430,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.033021,8129.170355,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.032895,8160.270126,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.032249,8323.858267,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.031829,8433.613716,host
Cosma(Optimal),5120,5120,5120,1,4,0.763412,0.031852,8427.563623,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.050593,9168.450762,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.048429,9578.021170,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046975,9874.541069,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046940,9881.941746,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046826,9905.991412,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046742,9923.742350,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046223,10035.132924,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046219,10036.149279,host
Cosma(Optimal),6144,6144,6144,1,4,0.740677,0.046124,10056.661194,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.066123,11139.705482,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.066221,11123.169432,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.066262,11116.330519,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063496,11600.548786,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063566,11587.819605,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063497,11600.276573,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063387,11620.442082,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063495,11600.658223,host
Cosma(Optimal),7168,7168,7168,1,4,0.752526,0.063448,11609.385109,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.092551,11880.006780,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.092090,11939.564224,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088337,12446.775629,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088430,12433.653283,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088273,12455.758907,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088182,12468.713050,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088213,12464.269080,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088238,12460.778601,host
Cosma(Optimal),8192,8192,8192,1,4,0.755892,0.088328,12448.056409,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.111726,14012.036442,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.107950,14502.256965,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106607,14684.891254,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106606,14685.086996,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106499,14699.792744,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106584,14688.093206,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106595,14686.640857,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106353,14719.954403,host
Cosma(Optimal),9216,9216,9216,1,4,0.744118,0.106376,14716.874126,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.161178,13323.708308,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157914,13599.030554,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157569,13628.861909,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157786,13610.104665,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157672,13619.982965,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157621,13624.373536,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157978,13593.532521,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157742,13613.861234,host
Cosma(Optimal),10240,10240,10240,1,4,0.748459,0.157923,13598.314964,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.198329,14411.936085,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191704,14909.977211,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191828,14900.365543,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191907,14894.161906,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191696,14910.607146,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.195278,14637.097703,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191554,14921.610615,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191477,14927.644657,host
Cosma(Optimal),11264,11264,11264,1,4,0.745184,0.191571,14920.330091,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.213782,17358.098361,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210274,17647.715599,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.209977,17672.661364,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210261,17648.767355,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210111,17661.424102,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.211432,17551.005343,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210459,17632.225396,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210220,17652.229609,host
Cosma(Optimal),12288,12288,12288,1,4,0.739098,0.210326,17643.323180,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.265012,17803.061184,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263331,17916.728563,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263278,17920.293832,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263291,17919.399489,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.267335,17648.352831,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263373,17913.825812,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263060,17935.144520,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.262916,17944.992227,host
Cosma(Optimal),13312,13312,13312,1,4,0.727824,0.263677,17893.182017,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339047,17380.157357,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.340569,17302.494332,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339432,17360.473121,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339615,17351.126165,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.343287,17165.529761,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339393,17362.469056,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339397,17362.248110,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.339395,17362.325816,host
Cosma(Optimal),14336,14336,14336,1,4,0.751457,0.340020,17330.431629,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.351015,20648.010426,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.348908,20772.693884,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.349250,20752.338199,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.349427,20741.817930,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.349392,20743.901063,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.356205,20347.130503,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.348792,20779.616097,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.348950,20770.168660,host
Cosma(Optimal),15360,15360,15360,1,4,0.750235,0.351796,20602.184004,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.425768,20659.345194,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.422120,20837.880470,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.421751,20856.135701,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.422892,20799.836981,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.422142,20836.805805,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.435568,20194.544651,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.424597,20716.324104,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.421966,20845.515013,host
Cosma(Optimal),16384,16384,16384,1,4,0.738911,0.422089,20839.420222,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.794406,21626.065474,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.792699,21672.622759,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.793808,21642.350518,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.792883,21667.593340,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.796511,21568.900179,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.804459,21355.804325,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.792345,21682.299251,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.798635,21511.551536,host
Cosma(Optimal),20480,20480,20480,1,4,0.754843,0.792954,21665.649976,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.152900,25749.690809,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148523,25847.808626,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.150873,25795.049046,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148295,25852.947101,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148101,25857.326427,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148284,25853.200861,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148462,25849.183072,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.148010,25859.374476,host
Cosma(Optimal),24576,24576,24576,1,4,1.002974,1.151119,25789.519909,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.725684,27317.601448,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.721425,27385.200766,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.722865,27362.304295,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.721516,27383.756355,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.721316,27386.934436,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.725953,27313.350660,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.735566,27162.065454,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.722107,27374.357264,host
Cosma(Optimal),28672,28672,28672,1,4,0.760696,1.721491,27384.148940,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.492710,28229.820503,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.490960,28249.642752,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.493947,28215.812951,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.490342,28256.660860,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.493883,28216.540668,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.491441,28244.189655,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.489699,28263.954230,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.490793,28251.543041,host
Cosma(Optimal),32768,32768,32768,1,4,0.879875,2.493643,28219.248666,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.914119,34381.918254,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.916274,34356.511766,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.913761,34386.139647,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.917419,34343.022926,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.910238,34427.769198,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.923713,34269.098471,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.915302,34367.960195,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.915230,34368.809471,host
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.911661,34410.946600,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.311630,31876.332633,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.312770,31867.906581,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.315192,31850.022080,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.316966,31836.930866,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.312137,31872.581746,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.312707,31868.375728,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.314941,31851.870728,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.313417,31863.129007,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.311039,31880.701891,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785163,26960.480211,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.780210,26980.176205,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.784299,26963.912469,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785694,26958.369923,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785016,26961.062289,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.778640,26986.423122,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.782198,26972.267337,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.789732,26942.335422,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.797947,26909.778764,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.477894,31759.545475,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.473995,31776.112449,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.470383,31791.478185,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.474357,31774.576227,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.469857,31793.714058,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.476564,31765.196638,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.470598,31790.560609,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.469064,31797.092145,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.465325,31813.016142,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.797187,30820.417616,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.797781,30818.547777,host
