Algo,M,N,K,TileRows,TileColumns,dRow,dCol,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GatherTime,GFlops,DataLocation
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.228416,0.390655,5557.911983,devices
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.208310,0.380970,5571.525722,devices
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.247516,0.382697,5545.040642,devices
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.206715,0.380788,5572.608927,devices
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.276263,0.382011,5525.780564,devices
SLATE,11264,11264,180224,1024,1024,2,1,1,2,0.452305,8.189737,0.379420,5584.161358,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.174103,0.098172,789.412278,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.062226,0.036174,2208.702461,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.071683,0.036324,1917.327852,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.069146,0.036271,1987.650319,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.070062,0.036397,1961.666113,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.068211,0.036453,2014.906780,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.068671,0.036474,2001.412904,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.068411,0.036558,2009.019982,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.068370,0.036542,2010.228012,devices
SLATE,4096,4096,4096,1024,1024,2,2,1,4,0.759504,0.068182,0.036418,2015.773836,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.293698,0.081997,913.983096,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.101709,0.055111,2639.246719,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.099195,0.055278,2706.136496,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.098099,0.055279,2736.372788,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.100267,0.055478,2677.215150,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.094764,0.055552,2832.680241,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.095383,0.055532,2814.297426,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.095915,0.055461,2798.685859,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.094874,0.055529,2829.401299,devices
SLATE,5120,5120,5120,1024,1024,2,2,1,4,0.920618,0.094955,0.055585,2826.960914,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.182927,0.116399,2535.747739,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.164562,0.081923,2818.737101,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.181242,0.082260,2559.324127,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.184570,0.082514,2513.171620,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.186489,0.082356,2487.307591,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.183476,0.082650,2528.159524,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.184067,0.082536,2520.041154,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.181742,0.082669,2552.273744,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.182943,0.087991,2535.524025,devices
SLATE,6144,6144,6144,1024,1024,2,2,1,4,0.729541,0.178644,0.082662,2596.538864,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.240478,0.161266,3063.014122,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.231264,0.109619,3185.048227,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.256669,0.109335,2869.789334,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.256913,0.109902,2867.070932,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.252676,0.110030,2915.144038,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.256129,0.109818,2875.847060,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.252596,0.115486,2916.063257,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.251889,0.109989,2924.251534,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.254491,0.110058,2894.348055,devices
SLATE,7168,7168,7168,1024,1024,2,2,1,4,0.742268,0.259069,0.110008,2843.209789,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.284027,0.204564,3871.149808,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.268780,0.155157,4090.742688,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.291758,0.145913,3768.572797,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.299098,0.145758,3676.089734,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.299070,0.145692,3676.431936,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.303091,0.145849,3627.666359,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.307425,0.145928,3576.518903,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.299897,0.145860,3666.295590,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.299525,0.146006,3670.853060,devices
SLATE,8192,8192,8192,1024,1024,2,2,1,4,0.724905,0.303933,0.145928,3617.606785,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.354609,0.256402,4414.762625,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.409464,0.182491,3823.324391,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.445202,0.181975,3516.417175,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.447268,0.182321,3500.176918,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.447763,0.182732,3496.302401,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.445998,0.182834,3510.138989,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.446282,0.182927,3507.910112,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.447277,0.182523,3500.106497,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.445977,0.182525,3510.308444,devices
SLATE,9216,9216,9216,1024,1024,2,2,1,4,0.742080,0.447904,0.182707,3495.201603,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.464292,0.321775,4625.286328,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.463575,0.254860,4632.444760,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.495383,0.227760,4334.998808,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.516255,0.227146,4159.737951,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.515322,0.227419,4167.262139,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.514616,0.227907,4172.985764,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.516674,0.227857,4156.360721,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.511118,0.227519,4201.538113,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.515208,0.227400,4168.191275,devices
SLATE,10240,10240,10240,1024,1024,2,2,1,4,0.768936,0.513342,0.227221,4183.336110,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.532462,0.387351,5368.079379,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.587586,0.271912,4864.478926,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.652947,0.272347,4377.536883,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.652362,0.272405,4381.463676,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.653065,0.272694,4376.748670,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.651442,0.272831,4387.653237,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.648673,0.272625,4406.380553,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.646946,0.272421,4418.143668,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.657228,0.272211,4349.027009,devices
SLATE,11264,11264,11264,1024,1024,2,2,1,4,0.772028,0.659496,0.274804,4334.069657,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.582238,0.457987,6373.423689,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.720050,0.349333,5153.602616,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.776910,0.329021,4776.426117,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.793486,0.328510,4676.646973,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.792972,0.328637,4679.672927,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.791721,0.329127,4687.071327,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.793416,0.328662,4677.057636,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.792586,0.331837,4681.954541,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.927914,0.331110,3999.132066,devices
SLATE,12288,12288,12288,1024,1024,2,2,1,4,0.761235,0.803527,0.331218,4618.202844,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.657614,0.548323,7174.456502,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.854142,0.419264,5523.699398,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.905859,0.397726,5208.338240,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.932866,0.398468,5057.557788,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.929517,0.397639,5075.779344,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.938773,0.398108,5025.732008,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.952851,0.402249,4951.480129,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.997696,0.399829,4728.916554,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.945271,0.397170,4991.181570,devices
SLATE,13312,13312,13312,1024,1024,2,2,1,4,0.749814,0.939957,0.397902,5019.400297,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.833429,0.635873,7070.425967,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.922090,0.549273,6390.586518,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.945686,0.542898,6231.135201,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.941521,0.550807,6258.695248,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.947108,0.542946,6221.779343,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.941428,0.558423,6259.316246,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.996885,0.549749,5911.110533,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.967719,0.541423,6089.260811,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.950881,0.547181,6197.087517,devices
SLATE,14336,14336,14336,1024,1024,2,2,1,4,0.810849,0.943220,0.543722,6247.423771,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,0.873410,0.747432,8298.234597,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.165297,0.646168,6219.664027,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.193551,0.645684,6072.430801,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.197290,0.645760,6053.470239,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.201072,0.645044,6034.405229,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.256234,0.653218,5769.432582,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.206048,0.649886,6009.508988,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.200874,0.647847,6035.403247,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.197340,0.648085,6053.215524,devices
SLATE,15360,15360,15360,1024,1024,2,2,1,4,0.756968,1.204014,0.650328,6019.663701,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,0.952766,0.846745,9232.164217,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.240962,0.745091,7088.124227,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.271235,0.745585,6919.328772,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.273917,0.740177,6904.764059,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.269555,0.757179,6928.487362,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.367317,0.739693,6433.106701,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.273369,0.743497,6907.731656,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.278537,0.739523,6879.811282,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.275466,0.744671,6896.378493,devices
SLATE,16384,16384,16384,1024,1024,2,2,1,4,0.765061,1.279795,0.756370,6873.048027,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.442436,1.367439,11910.320216,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.924122,1.211582,8928.680827,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.973086,1.222912,8707.107646,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,2.031847,1.216174,8455.297441,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.974404,1.212834,8701.292264,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.975668,1.208529,8695.725836,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.993741,1.201189,8616.903082,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,2.024294,1.196968,8486.846396,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.971371,1.201041,8714.679649,devices
SLATE,20480,20480,20480,1024,1024,2,2,1,4,0.759887,1.981863,1.216780,8668.547071,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.027953,1.982608,14638.804879,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.958989,1.779089,10032.754681,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,3.016739,1.759153,9840.696649,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.962506,1.757906,10020.843898,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,3.021284,1.764468,9825.893964,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.947999,1.757705,10070.155984,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.965112,1.767946,10012.038575,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,3.005521,1.757229,9877.427868,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.972221,1.765995,9988.092055,devices
SLATE,24576,24576,24576,1024,1024,2,2,1,4,0.760287,2.962783,1.772987,10019.909821,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,2.728920,2.728757,17274.803040,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.979437,2.294101,11846.290217,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,4.317653,2.300209,10918.329557,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.932861,2.296186,11986.583381,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.958397,2.300118,11909.254375,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.842259,2.310637,12269.229194,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.963587,2.299462,11893.662165,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.955626,2.282689,11917.598042,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.972770,2.303715,11866.167714,devices
SLATE,28672,28672,28672,1024,1024,2,2,1,4,0.771070,3.932661,2.320542,11987.192762,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,3.551538,3.595705,19813.597293,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.250643,2.996669,13401.928930,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.071647,3.030933,13874.930059,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.122401,3.039893,13737.454383,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.045836,3.012338,13945.904968,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.064867,3.016457,13893.502449,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.050279,3.010806,13933.635102,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.089649,3.015802,13825.854970,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.066386,3.021344,13889.338253,devices
SLATE,32768,32768,32768,1024,1024,2,2,1,4,0.768741,5.063058,3.008225,13898.466178,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,4.513336,4.766351,22199.322091,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.836508,3.823569,14655.580907,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.633886,3.839691,15103.214532,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.634628,3.855221,15101.524239,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.647117,3.838792,15073.150982,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.601438,3.845598,15177.450756,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.677753,3.881436,15003.999341,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.648562,3.848947,15069.875653,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.621390,3.829913,15131.716977,devices
SLATE,36864,36864,36864,1024,1024,2,2,1,4,0.787995,6.640602,3.835637,15087.939138,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,5.778712,5.765698,23783.666468,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.326709,4.782669,16505.796046,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,9.799026,4.791823,14025.776955,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.319704,4.772223,16519.693679,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.330615,4.768712,16498.057045,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.356621,4.776954,16446.713841,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.286978,4.755346,16584.930122,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.240541,4.772733,16678.388949,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.297839,4.752083,16563.222661,devices
SLATE,40960,40960,40960,1024,1024,2,2,1,4,0.767725,8.335103,4.774273,16489.172000,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,7.417848,6.951456,24660.958278,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.184636,5.805718,17961.491699,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.155989,5.791039,18012.154876,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.775269,5.794540,16976.953643,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.114715,5.811543,18085.654912,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.119214,5.829350,18077.614124,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.114832,5.810806,18085.445426,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.236559,5.847046,17870.384381,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.099451,5.818287,18112.989546,devices
SLATE,45056,45056,45056,1024,1024,2,2,1,4,0.850974,10.177497,5.755787,17974.089589,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,8.861561,8.386526,26800.529266,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.554311,7.111543,18917.367692,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.496727,7.012992,19004.536881,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.530646,7.009268,18953.093361,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.510703,7.011111,18983.307062,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.534307,7.007356,18947.558751,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.497189,7.017141,19003.834965,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.506701,7.016159,18989.380443,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.523201,7.025022,18964.361079,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.784435,12.514367,7.035139,18977.749172,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,10.533123,9.782243,28667.032190,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.922003,8.460982,20235.445574,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.836625,8.254294,20351.890738,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.925381,8.266356,20230.865429,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.920907,8.253235,20236.931465,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.892597,8.272626,20275.401740,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.880323,8.260445,20292.126002,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.876710,8.260603,20297.053225,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.912758,8.270571,20247.990963,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.819021,14.871434,8.275192,20304.254544,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,12.635861,11.406205,29846.203084,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.865756,9.632837,21109.238191,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.526943,9.582675,21517.299629,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.573168,9.552796,21460.700439,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.585020,9.579176,21446.236520,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.615651,9.579249,21408.944029,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.533524,9.577537,21509.223545,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.525380,9.580761,21519.219054,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.518286,9.576245,21527.932673,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.791501,17.472242,9.572241,21584.664553,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,14.873901,13.068941,31185.932503,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,14.902127,8.219095,31126.863687,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.463535,8.265970,34452.800389,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.431403,8.252950,34535.220501,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.442262,8.202804,34507.321946,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.417839,8.203743,34570.131827,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.483952,8.213437,34400.632436,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.437219,8.209558,34520.273845,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.408247,8.208066,34594.862683,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.806746,13.388523,8.209993,34645.828530,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,17.237065,15.059829,32659.269542,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,17.485749,9.370368,32194.786142,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.870696,9.369169,35471.031371,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.700477,9.376088,35855.596693,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.715298,9.365155,35821.779648,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.742273,9.377591,35760.398287,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.712248,9.376863,35828.734028,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.717384,9.375017,35817.025799,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.719631,9.369325,35811.905344,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.732071,9.369314,35783.587575,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.475219,0.846692,4627.388871,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.379410,0.704914,5795.906131,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.390445,0.703095,5632.092164,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.385476,0.703968,5704.696126,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.385536,0.702548,5703.809206,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.385891,0.703623,5698.564044,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.385864,0.704382,5698.964266,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.387014,0.704164,5682.026625,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.473104,0.711006,4648.078556,devices
SLATE,16384,16384,4096,1024,1024,2,2,1,4,0.753012,0.392316,0.704227,5605.238226,devices
SLATE,16384,16384,2048,1024,1024,2,2,1,4,0.748773,0.230180,0.887035,4776.753053,devices
